QKEY,INTERVIEW_START_W132,INTERVIEW_END_W132,DEVICE_TYPE_W132,LANG_W132,FORM_W132,XDENOM_W132,IMPWOMPRES_W132,LIKELYWOMPRES_W132,ALTID_a_W132,ALTID_b_W132,ALTID_c_W132,ALTID_d_W132,ALTID_e_W132,NONRELIGIOUS_W132,SPIRIMP_W132,SPIRESSENT1_a_W132,SPIRESSENT1_b_W132,SPIRESSENT1_c_W132,SPIRESSENT1_d_W132,SPIRESSENT1_e_W132,SPIRESSENT1_f_W132,SPIRESSENT1_g_W132,SPIRESSENT1_h_W132,SPIRESSENT1_i_W132,SPIRESSENT1_j_W132,SPIRACT1_a_W132,SPIRACT1_b_W132,SPIRACT1_c_W132,SPIRACT1_d_W132,SPIRACT1_e_W132,SPIRACT2_a_W132,SPIRACT2_b_W132,SPIRACT2_c_W132,SPIRACT2_d_W132,SPIRACT2_e_W132,RTWRNG_a_W132,RTWRNG_b_W132,RTWRNG_c_W132,RTWRNG_d_W132,RTWRNG_e_W132,RTWRNG_f_W132,RTWRNG_g_W132,GOD_W132,GODBIBLE_W132,HGHPWR_W132,MISSINGGOD_W132,SPIREXIST_W132,SPIRTYPE_W132,SPIRENC_W132,BEYONDEXP_W132,SOUL_W132,BELIEVE_a_W132,BELIEVE_b_W132,DTHLKE_a_W132,DTHLKE_b_W132,DTHLKE_c_W132,DTHLKE_d_W132,DTHLKE_e_W132,DTHLKE_f_W132,SPIRSPEAK_W132,SPIREXP_a_W132,SPIREXP_b_W132,SPIREXP_c_W132,SPIREXP_d_W132,SPIRENERGY_a_W132,SPIRENERGY_b_W132,SPIRENERGY_c_W132,SPIRENERGY_d_W132,SPIRTHINGS_a_W132,SPIRTHINGS_b_W132,SPIRTHINGS_c_W132,SPIRTHINGS_d_W132,SPIRTHINGS_e_W132,SPIRCOM1_a_W132,SPIRCOM1_b_W132,SPIRCOM1_c_W132,SPIRCOM2a_W132,SPIRCOM2b_W132,SPIRCOM2c_W132,SECMEMB_W132,SECBEL1_W132,SECBEL2_W132,SPIRWORLD_W132,RELIMPACT_W132,SCIMPACT_W132,CHRELIG_W132,LIFEDIR_W132,LIFESPIR_W132,RELEFFECT_a_W132,RELEFFECT_b_W132,RELEFFECT_c_W132,RELEFFECT_d_W132,WHYNONE_MOD_a_W132,WHYNONE_MOD_b_W132,WHYNONE_MOD_c_W132,WHYNONE_MOD_d_W132,WHYNONE_MOD_e_W132,WHYNONE_MOD_f_W132,AI_HEARD_W132,CNCEXC_W132,AIHLPHRT_a_W132,AIHLPHRT_b_W132,AIHLPHRT_c_W132,AIHLPHRT_d_W132,AIHLPHRT_e_W132,AIHLPHRT_f_W132,AIHLPHRT_g_W132,AIHLPHRT_h_W132,F_METRO,F_CREGION,F_CDIVISION,F_USR_SELFID,F_AGECAT,F_GENDER,F_EDUCCAT,F_EDUCCAT2,F_HISP,F_HISP_ORIGIN,F_YEARSINUS_RECODE,F_RACECMB,F_RACETHNMOD,F_CITIZEN,F_BIRTHPLACE,F_MARITAL,F_RELIG,F_BORN,F_RELIGCAT1,F_ATTEND,F_PARTY_FINAL,F_PARTYLN_FINAL,F_PARTYSUM_FINAL,F_PARTYSUMIDEO_FINAL,F_REG,F_INC_SDT1,F_IDEO,F_INTFREQ,F_VOLSUM,F_INC_TIER2,WEIGHT_W132
201801164008,2023-08-02T09:29:22Z,2023-08-02T09:42:51Z,2,1,1,2,6,3,2,2,2,1,2,2,1,1,1,2,1,2,1,2,1,1,2,5,5,7,7,7,2,1,NA,NA,NA,2,2,4,2,2,2,3,1,1,NA,NA,1,3,2,2,1,1,1,2,2,2,2,3,1,1,2,1,4,1,1,1,1,1,1,1,2,2,1,1,2,2,1,NA,NA,2,2,2,2,2,3,1,2,1,2,3,2,3,NA,NA,NA,NA,NA,NA,1,3,1,1,2,2,NA,NA,NA,NA,1,3,7,1,2,1,2,3,2,NA,1,1,1,1,1,1,1,1,1,1,4,1,1,2,1,2,3,2,1,1,0.7765498271790576
201801164036,2023-08-01T16:44:37Z,2023-08-01T17:23:03Z,2,1,1,2,5,3,2,2,2,2,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,4,3,7,NA,NA,5,2,NA,4,2,4,2,2,2,2,2,NA,1,NA,2,NA,NA,2,2,2,2,3,3,3,4,3,3,2,3,4,4,4,2,2,2,2,2,2,2,2,1,1,2,1,4,NA,3,2,1,2,1,3,2,1,2,2,2,2,1,2,4,3,3,4,4,5,1,3,3,3,3,3,NA,NA,NA,NA,2,3,7,3,4,1,2,3,2,NA,1,1,1,1,1,1,1,2,1,5,3,2,2,3,1,6,3,2,1,2,0.36130169966744347
201801164085,2023-08-06T09:43:57Z,2023-08-06T09:59:28Z,2,1,1,2,2,3,2,2,2,2,2,2,2,2,2,3,2,1,2,1,2,3,1,6,5,6,3,7,NA,1,NA,2,NA,3,3,4,3,2,3,2,1,2,NA,NA,3,NA,NA,2,1,2,2,4,4,4,4,4,5,2,4,4,4,4,1,2,1,1,2,2,2,2,2,1,1,1,4,3,3,2,2,2,2,2,2,1,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,2,2,1,3,3,3,NA,NA,NA,NA,1,3,7,2,3,1,1,6,2,NA,1,1,1,1,1,1,1,1,1,5,2,NA,2,4,1,9,4,2,1,3,0.583519957183312
201801164102,2023-08-01T17:18:41Z,2023-08-01T23:56:15Z,1,1,2,1,1,4,2,2,2,2,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,4,4,5,2,5,2,5,2,5,1,3,3,4,2,1,NA,NA,NA,3,3,NA,NA,2,2,2,2,4,4,4,4,3,3,2,3,1,5,2,2,2,2,2,2,2,2,2,2,2,2,1,NA,NA,3,2,1,2,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,3,NA,NA,NA,NA,1,2,2,2,1,3,7,3,2,1,1,6,2,NA,1,1,1,1,1,6,12,NA,3,6,2,NA,2,4,1,3,5,2,1,2,0.20989324748393204
201801164133,2023-08-03T11:52:16Z,2023-08-03T12:04:16Z,1,1,2,2,6,3,2,2,2,1,2,2,2,2,3,2,2,1,1,1,1,1,1,7,3,5,5,7,NA,5,4,2,NA,3,1,1,1,2,1,1,NA,NA,NA,2,1,3,2,2,1,2,2,2,2,3,3,4,3,2,4,3,4,4,1,2,1,1,2,2,2,2,2,2,2,2,NA,NA,NA,2,2,2,2,1,3,12,4,1,3,1,2,1,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,3,2,3,3,1,3,7,3,4,2,2,3,2,NA,1,1,1,1,1,3,1,1,1,5,4,99,9,9,1,4,3,2,2,2,0.9338151070889166
201801164185,2023-08-01T22:05:27Z,2023-08-01T22:21:26Z,1,1,2,2,6,4,1,2,2,2,2,2,1,2,1,3,1,2,1,2,1,1,1,7,7,3,3,7,NA,NA,2,2,NA,1,4,3,3,1,3,1,NA,NA,NA,1,1,3,2,1,1,1,1,1,1,1,2,4,1,2,1,4,1,1,1,2,1,1,2,1,2,2,1,1,2,2,1,NA,NA,2,2,1,2,2,3,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,1,2,2,2,2,3,7,3,2,1,2,4,1,1,1,1,3,1,1,4,1,1,1,6,4,1,1,2,2,2,3,1,2,2,4.24387139883638
201801164218,2023-08-01T17:24:17Z,2023-08-01T17:32:16Z,2,1,1,2,6,3,1,2,1,1,2,1,1,1,1,3,1,1,1,1,1,3,1,2,1,2,1,5,1,1,1,2,2,1,1,3,3,2,2,1,1,1,NA,NA,1,3,2,1,1,1,1,2,3,2,3,3,2,2,1,1,1,2,1,2,1,1,2,2,2,2,1,1,1,1,1,1,3,2,2,2,2,2,2,1,3,3,2,3,2,3,5,5,3,5,5,5,1,2,2,2,3,2,NA,NA,NA,NA,1,3,7,2,2,1,1,6,2,NA,1,1,1,1,1,1,1,2,1,1,3,2,2,3,3,6,3,2,1,2,1.043159047763741
201801164291,2023-08-02T19:12:18Z,2023-08-02T19:20:02Z,2,1,2,2,6,2,2,2,2,1,1,1,3,3,3,1,3,1,1,2,3,1,2,5,5,1,5,7,1,2,4,2,NA,5,1,2,5,5,5,1,NA,NA,NA,2,1,3,1,2,1,2,2,2,2,99,4,2,1,1,3,1,5,5,1,1,1,1,2,2,2,2,2,2,2,2,NA,NA,NA,2,1,2,2,3,3,1,2,1,2,2,2,1,5,5,3,5,5,5,2,3,NA,NA,NA,NA,1,2,1,1,2,3,7,2,2,1,2,4,2,NA,1,1,1,1,1,1,1,2,1,5,3,1,1,2,1,9,3,1,2,3,2.247421570667389
201801164410,2023-08-01T18:16:52Z,2023-08-01T21:33:14Z,2,1,2,1,5,5,2,2,2,1,2,2,1,3,2,1,2,2,1,2,3,2,2,7,5,6,3,7,NA,5,NA,2,NA,4,1,4,3,2,2,2,NA,NA,NA,1,1,3,2,2,1,1,1,3,5,5,4,5,5,2,3,4,5,3,2,2,1,2,2,2,2,2,2,2,2,2,NA,NA,NA,2,2,2,2,3,3,2,4,4,2,2,2,2,5,3,3,5,5,5,2,3,NA,NA,NA,NA,1,2,3,3,1,3,5,1,2,2,1,6,1,1,1,1,3,1,1,2,12,NA,3,6,3,1,1,2,3,1,3,2,2,1,0.642039415789976
201801164428,2023-08-02T13:17:23Z,2023-08-02T13:35:44Z,2,1,2,2,5,4,1,2,2,1,2,2,1,2,1,1,1,2,1,2,1,3,2,3,5,3,6,7,1,1,1,NA,NA,1,2,2,2,1,2,2,NA,NA,NA,1,1,3,1,2,1,1,1,2,3,3,2,4,2,2,1,1,3,4,2,1,2,1,2,2,2,1,2,1,1,2,1,1,NA,2,2,2,2,2,1,12,1,1,1,4,1,3,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,3,2,1,1,1,3,7,2,4,1,2,3,2,NA,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,3,2,2,2,2,0.6674782726510443
201801164510,2023-08-03T11:18:07Z,2023-08-03T11:33:05Z,2,1,2,2,3,3,1,2,2,1,2,2,1,1,2,1,1,1,1,1,2,1,1,3,3,3,3,6,2,4,1,2,NA,2,1,1,2,3,1,1,NA,NA,NA,2,1,4,2,1,1,1,2,5,5,5,3,2,2,2,3,3,4,3,1,2,1,1,2,2,2,2,1,1,1,1,1,1,2,2,1,2,2,2,1,2,3,3,2,4,2,3,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,1,2,2,1,1,4,8,2,4,1,1,6,2,NA,1,1,1,1,1,1,11,2,4,2,2,NA,2,4,1,8,4,2,1,2,0.283130635586247
201801164516,2023-08-02T01:58:36Z,2023-08-02T02:16:23Z,1,1,1,2,6,3,1,2,2,1,2,2,1,2,1,1,1,2,1,2,2,2,2,1,3,3,2,7,1,2,1,2,NA,1,3,3,2,3,2,1,1,1,NA,NA,1,1,1,1,1,1,1,2,5,2,3,3,1,2,2,1,1,2,1,2,2,1,2,2,2,2,1,1,2,2,2,NA,NA,2,2,2,2,2,2,2,1,1,2,4,2,3,NA,NA,NA,NA,NA,NA,2,1,1,1,1,3,NA,NA,NA,NA,1,4,8,2,4,1,1,6,2,NA,1,1,1,1,1,1,2,2,2,2,3,1,1,1,1,9,2,3,2,3,0.5124604095100834
201801164583,2023-08-01T20:00:03Z,2023-08-01T20:07:22Z,2,1,2,2,1,3,2,2,2,2,1,1,2,3,3,1,1,1,1,2,3,2,1,7,3,6,3,6,NA,2,NA,2,NA,3,2,2,1,3,4,1,NA,NA,NA,2,1,3,2,1,1,99,99,5,5,5,3,5,2,2,4,1,4,4,1,2,1,1,2,2,2,2,2,2,2,2,NA,NA,NA,2,1,2,2,1,2,12,3,3,2,1,3,1,5,1,1,5,1,5,1,3,NA,NA,NA,NA,1,2,1,1,1,4,8,1,2,2,1,6,2,NA,1,1,1,1,1,1,11,2,4,6,3,2,2,3,1,9,3,1,1,3,0.37642559637840706
201801164594,2023-08-01T17:37:37Z,2023-08-01T17:54:16Z,2,1,1,1,2,3,1,2,1,1,2,1,2,1,3,1,2,1,1,2,1,1,1,6,5,3,3,7,NA,5,5,5,NA,2,2,1,3,1,1,1,1,2,NA,NA,3,NA,NA,1,1,1,1,5,5,2,5,5,5,1,4,3,5,5,1,1,1,1,1,2,1,2,2,2,2,2,NA,NA,NA,2,2,2,2,3,3,4,3,1,2,2,2,2,3,3,3,3,3,3,2,2,3,3,3,3,NA,NA,NA,NA,1,4,8,2,2,2,3,2,1,2,4,5,3,1,4,6,12,NA,3,6,3,2,2,3,1,2,3,1,2,1,2.6609132080892866
201801164598,2023-08-01T17:08:04Z,2023-08-01T17:25:58Z,1,1,1,1,4,2,2,2,1,1,1,1,3,2,3,2,3,2,3,3,3,3,3,6,6,6,5,7,NA,NA,NA,2,NA,3,1,3,2,2,1,2,2,NA,1,NA,3,NA,NA,2,1,2,2,5,5,5,5,5,5,2,4,1,5,3,2,2,1,1,1,2,2,2,2,2,2,1,NA,NA,1,3,2,2,2,2,2,1,2,2,1,4,1,3,5,3,5,4,4,5,2,3,3,1,1,3,NA,NA,NA,NA,1,4,8,2,4,1,2,3,2,NA,1,1,1,1,1,1,12,NA,3,6,1,NA,1,1,1,7,2,2,1,2,0.5114545987459722
201801164717,2023-08-03T13:09:03Z,2023-08-03T16:40:01Z,1,1,1,1,3,4,2,2,1,2,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,5,6,6,NA,NA,2,NA,NA,5,3,3,4,2,3,1,2,NA,2,NA,3,NA,NA,2,2,2,2,5,3,99,4,5,5,2,5,3,2,4,2,2,1,1,2,2,2,2,2,2,2,1,NA,NA,3,2,1,2,1,1,2,1,2,4,4,1,4,1,3,1,2,2,1,5,2,3,2,3,2,2,NA,NA,NA,NA,1,4,8,2,2,2,2,3,2,NA,1,1,1,1,1,6,10,NA,3,5,2,NA,2,4,1,2,5,2,1,1,0.5930644513783009
201801164762,2023-08-01T19:16:46Z,2023-08-01T19:26:53Z,2,1,1,2,2,3,1,2,2,1,2,2,1,3,1,3,1,2,1,2,3,2,2,3,3,2,3,5,1,1,1,2,2,1,2,4,2,4,2,1,1,1,NA,NA,1,3,1,1,1,1,1,5,3,5,4,4,2,2,1,3,4,3,1,2,1,2,2,2,2,1,1,1,1,1,1,2,3,2,2,2,2,2,2,1,4,4,2,4,3,3,NA,NA,NA,NA,NA,NA,2,2,3,3,3,3,NA,NA,NA,NA,1,4,8,2,2,2,1,6,2,NA,1,1,1,1,1,1,1,2,1,1,2,NA,2,4,1,9,4,1,1,2,0.5755018145201892
201801164768,2023-08-02T00:43:49Z,2023-08-02T00:59:48Z,2,1,1,2,3,3,2,2,2,1,2,2,1,2,2,2,1,2,1,1,1,1,1,6,5,5,3,5,NA,1,4,2,2,3,2,2,1,2,3,2,1,1,NA,NA,1,3,2,1,1,1,1,2,2,2,3,5,2,1,3,3,3,4,1,1,1,1,1,2,2,2,1,1,2,2,4,NA,NA,2,2,2,2,2,2,2,3,1,2,3,2,2,NA,NA,NA,NA,NA,NA,2,3,3,1,3,3,NA,NA,NA,NA,1,4,8,2,2,2,1,5,2,NA,1,1,1,1,1,6,1,2,1,4,3,2,2,3,1,5,3,2,1,2,0.3219248938661468
201801164829,2023-08-04T09:19:26Z,2023-08-04T09:58:49Z,1,1,2,2,6,3,1,2,2,1,2,2,1,3,1,3,1,2,1,3,2,3,1,1,3,1,1,7,1,6,6,2,NA,1,3,4,1,4,1,1,NA,NA,NA,1,1,3,1,1,1,1,1,5,5,2,4,4,5,2,1,1,1,1,2,2,1,2,2,2,2,1,1,1,2,2,1,NA,NA,2,2,1,2,2,2,1,1,1,1,4,1,4,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,3,2,1,3,1,4,8,3,4,1,2,3,2,NA,1,1,1,1,1,5,1,1,1,1,3,1,1,1,1,2,2,3,2,2,1.1345934357379415
201801164843,2023-08-02T23:28:23Z,2023-08-02T23:36:39Z,1,1,1,2,5,3,2,99,99,2,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,4,7,2,2,NA,2,NA,3,2,3,3,3,3,2,2,NA,1,NA,1,3,2,2,2,2,2,3,3,3,3,2,3,2,4,1,5,4,1,2,1,2,2,2,2,1,2,2,2,2,NA,NA,NA,2,2,2,2,3,1,1,3,4,2,2,2,1,5,4,99,4,5,3,2,2,3,2,3,3,NA,NA,NA,NA,1,4,8,2,4,1,2,3,2,NA,1,1,1,1,1,1,1,2,1,5,1,NA,1,1,1,8,2,1,2,2,0.43410495143853106
201801164848,2023-08-01T18:43:54Z,2023-08-01T18:55:13Z,1,1,2,2,6,4,2,2,2,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,7,6,7,NA,NA,NA,NA,NA,4,2,3,2,2,2,2,NA,NA,NA,1,3,NA,NA,2,1,1,1,5,3,3,4,3,5,2,4,4,5,5,2,2,1,2,2,2,2,2,2,2,2,2,NA,NA,NA,2,2,1,2,3,3,1,3,2,2,4,2,1,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,3,3,3,3,1,4,8,2,2,1,1,5,2,NA,1,1,1,1,1,1,1,2,1,6,4,99,9,9,1,9,99,2,2,3,2.2242984760631828
201801164864,2023-08-02T15:59:02Z,2023-08-02T16:11:29Z,1,1,2,1,6,1,2,1,2,2,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5,7,2,7,NA,5,NA,2,NA,5,1,3,1,2,2,2,NA,NA,NA,3,2,NA,NA,2,2,2,2,4,4,4,4,4,4,2,4,4,5,4,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,2,1,2,1,3,2,1,2,2,2,1,2,1,1,2,1,1,5,5,2,2,NA,NA,NA,NA,1,2,1,1,1,4,8,2,4,1,1,6,2,NA,1,3,5,1,1,1,9,NA,3,6,3,1,1,1,1,9,2,2,2,3,0.34584855877116644
201801164943,2023-08-04T15:47:13Z,2023-08-04T15:59:14Z,1,1,2,2,4,3,2,2,2,2,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,2,7,4,4,3,2,NA,4,3,3,2,1,2,2,NA,NA,NA,2,3,NA,NA,2,1,2,2,2,2,2,3,2,3,2,3,4,4,3,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,2,1,2,1,2,2,2,3,3,1,3,1,3,3,4,4,3,5,3,2,3,NA,NA,NA,NA,1,3,1,1,1,4,8,2,4,1,1,6,2,NA,1,1,1,1,1,5,2,2,2,5,1,NA,1,2,1,8,3,2,1,3,0.35041589575249205
201801164985,2023-08-01T17:42:32Z,2023-08-01T17:54:10Z,2,1,2,2,5,2,1,2,2,1,2,2,1,2,1,3,1,3,1,3,2,3,2,7,3,6,3,7,NA,5,NA,2,NA,1,2,2,1,2,1,1,NA,NA,NA,1,3,NA,NA,2,1,1,1,5,4,5,4,5,5,2,2,3,5,4,2,2,2,2,2,2,2,2,1,1,2,2,2,NA,NA,2,2,1,2,2,3,2,1,1,1,4,1,4,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,1,2,3,3,1,4,8,2,2,1,2,3,2,NA,1,1,1,1,1,1,1,2,1,2,1,NA,1,1,1,9,1,2,1,3,0.8138526899440253
201801165035,2023-08-05T13:32:58Z,2023-08-05T13:43:01Z,2,1,1,1,1,3,2,2,2,2,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,3,6,4,5,2,2,NA,4,2,2,3,2,2,2,2,NA,1,NA,3,NA,NA,2,1,2,2,5,5,5,4,5,5,2,3,3,4,4,1,2,1,1,2,2,2,2,2,2,2,2,NA,NA,NA,2,2,2,2,3,2,12,4,1,2,1,2,2,5,2,1,5,5,5,1,2,3,3,3,2,NA,NA,NA,NA,1,4,8,2,2,2,1,5,2,NA,1,1,1,1,1,1,12,NA,3,5,2,NA,2,4,1,8,4,1,1,2,0.3744869967228899
201801165054,2023-08-03T11:09:40Z,2023-08-03T11:21:29Z,2,1,2,2,5,2,1,2,2,1,2,2,1,3,2,3,1,2,1,3,3,3,1,6,3,6,3,6,NA,2,NA,2,NA,1,2,2,2,3,2,2,NA,NA,NA,1,1,2,2,2,1,1,1,4,4,4,4,4,1,2,2,1,3,2,2,2,2,2,2,2,2,2,2,1,2,1,1,NA,3,2,99,2,2,2,2,2,1,1,1,3,1,2,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,1,2,3,1,1,4,8,2,3,2,1,6,2,NA,1,1,1,1,1,1,1,1,1,2,1,NA,1,1,1,9,2,2,1,3,0.5798964642638905
201801165079,2023-08-01T16:50:01Z,2023-08-01T17:29:56Z,2,1,2,1,3,1,2,2,1,2,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,6,3,6,NA,2,NA,2,NA,4,2,3,1,2,1,1,NA,NA,NA,2,3,NA,NA,2,1,2,2,3,3,3,3,3,3,2,4,4,4,4,2,2,1,2,2,2,2,2,2,2,2,1,NA,NA,3,2,2,2,2,3,2,2,2,2,2,2,2,2,4,4,2,3,2,4,2,3,NA,NA,NA,NA,1,2,1,1,1,4,8,2,2,1,1,5,2,NA,1,1,1,1,1,1,12,NA,3,5,2,NA,2,4,1,9,4,1,1,2,0.42101147877849227
201801165100,2023-08-01T18:27:56Z,2023-08-01T18:37:43Z,1,1,1,2,5,2,1,2,2,1,2,2,1,3,2,3,1,3,1,2,3,2,2,3,3,6,2,7,2,5,NA,2,NA,1,2,3,2,1,1,1,1,1,NA,NA,2,NA,NA,2,1,1,1,1,3,1,4,4,1,2,1,2,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,2,3,2,2,1,2,2,3,2,1,1,1,4,1,2,NA,NA,NA,NA,NA,NA,2,2,3,3,3,2,NA,NA,NA,NA,1,4,8,2,3,2,2,4,2,NA,1,1,1,1,1,1,2,2,2,1,1,NA,1,1,1,9,2,2,1,3,0.2967394140148284
201801165140,2023-08-03T13:45:04Z,2023-08-03T13:57:56Z,2,1,1,2,1,2,99,99,99,1,99,2,2,3,3,1,3,1,2,1,3,2,2,7,3,3,3,7,NA,1,2,2,NA,2,2,3,1,1,2,1,2,NA,1,NA,3,NA,NA,2,1,2,2,4,4,4,4,4,5,2,4,4,5,4,1,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,2,2,2,2,2,2,1,4,4,1,2,1,1,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,NA,NA,NA,NA,1,4,8,1,4,1,1,5,2,NA,1,1,1,1,1,6,11,2,4,2,2,NA,2,4,1,1,5,2,1,1,0.24098027258661847
201801165161,2023-08-01T20:19:21Z,2023-08-01T20:31:20Z,2,1,1,2,3,4,2,2,2,1,2,2,1,3,2,3,2,1,1,3,3,2,3,6,6,5,4,4,NA,NA,4,2,2,3,2,3,2,1,3,1,1,1,NA,NA,3,NA,NA,2,1,1,1,4,3,5,4,4,3,2,2,2,4,3,1,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,2,1,2,2,3,3,1,2,1,2,3,2,2,NA,NA,NA,NA,NA,NA,1,2,2,1,3,3,NA,NA,NA,NA,1,4,8,2,2,2,1,6,2,NA,1,2,2,1,1,2,1,2,1,6,3,2,2,4,1,9,4,2,2,3,0.8010990653730609
201801165241,2023-08-03T10:29:01Z,2023-08-03T10:46:35Z,2,1,2,1,2,2,2,1,1,2,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,2,6,2,2,2,2,NA,5,2,4,2,3,3,2,NA,NA,NA,3,3,NA,NA,1,2,2,2,4,4,4,4,4,4,2,3,3,4,3,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,2,1,2,1,1,2,2,2,4,3,1,3,1,3,2,2,3,4,4,1,3,NA,NA,NA,NA,1,3,2,1,1,4,8,1,2,3,1,6,2,NA,1,1,1,1,1,6,9,NA,3,6,2,NA,2,3,1,9,3,1,2,3,0.7632070033286759
201801165251,2023-08-03T11:36:22Z,2023-08-03T11:48:38Z,2,1,1,2,1,3,2,1,1,1,1,1,3,2,3,1,3,1,3,1,3,1,1,1,3,2,3,5,4,1,1,2,2,5,1,4,1,4,2,1,2,NA,2,NA,2,NA,NA,2,2,2,2,3,3,3,3,3,3,2,2,1,5,1,1,2,1,2,2,2,2,2,2,2,2,1,NA,NA,2,2,1,2,1,1,2,12,4,1,3,1,2,1,2,2,4,3,4,5,1,3,2,1,1,2,NA,NA,NA,NA,1,4,8,2,3,1,1,6,2,NA,1,1,1,1,1,1,11,NA,4,5,2,NA,2,4,1,9,5,2,1,2,0.40687564397959136
201801165331,2023-08-03T15:13:15Z,2023-08-03T15:35:13Z,1,1,1,1,2,3,2,1,1,2,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,5,2,1,2,2,5,5,1,4,2,3,2,2,2,NA,2,NA,3,NA,NA,2,2,2,2,3,3,3,3,3,3,2,5,1,5,1,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,2,1,2,1,3,2,1,2,2,2,1,1,1,1,3,1,2,2,4,1,3,3,3,3,3,NA,NA,NA,NA,1,4,8,1,3,1,1,5,2,NA,1,1,1,1,1,2,10,NA,3,5,3,2,2,4,1,1,4,1,1,1,0.5169172279205356
201801165413,2023-08-03T14:54:36Z,2023-08-03T15:12:20Z,2,1,2,1,1,3,2,1,2,2,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,1,7,5,2,2,6,NA,2,5,1,5,3,3,3,1,NA,NA,NA,3,2,NA,NA,2,2,2,2,3,3,3,3,3,3,2,5,1,5,4,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,2,1,2,1,3,2,10,2,3,3,1,3,1,1,1,1,1,1,5,1,3,NA,NA,NA,NA,2,2,3,1,1,4,8,2,2,1,2,3,2,NA,1,1,1,1,1,1,9,NA,3,6,3,2,2,4,1,6,4,1,1,2,0.8193405125104201
201801165453,2023-08-03T11:13:08Z,2023-08-03T11:32:39Z,2,1,1,2,1,4,1,2,2,1,2,2,2,1,1,1,1,3,1,1,2,2,2,6,2,4,3,7,NA,5,6,2,NA,2,3,1,1,1,1,1,1,1,NA,NA,1,3,1,1,1,1,1,2,1,1,2,2,1,1,1,1,3,4,1,2,1,1,2,2,2,2,2,2,2,2,NA,NA,NA,2,2,2,2,2,2,1,1,1,1,4,1,4,NA,NA,NA,NA,NA,NA,2,1,2,1,1,2,NA,NA,NA,NA,1,4,8,2,4,2,2,3,2,NA,1,1,1,1,1,1,1,2,1,6,2,NA,2,4,1,6,4,2,1,2,0.7138783015114858
201801165461,2023-08-01T17:07:07Z,2023-08-01T17:28:17Z,1,1,1,2,3,3,1,2,2,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5,5,3,7,NA,5,6,2,NA,2,3,5,2,2,2,1,1,1,NA,NA,2,NA,NA,2,2,1,1,3,3,3,3,3,2,2,4,4,4,4,2,2,2,2,2,2,2,2,2,1,2,1,2,NA,2,2,1,2,2,2,2,1,4,4,2,3,1,3,NA,NA,NA,NA,NA,NA,2,3,3,3,3,3,NA,NA,NA,NA,1,4,8,2,3,1,1,6,2,NA,1,1,1,1,1,1,1,2,1,5,3,2,2,4,1,9,4,2,2,3,0.8785142315381749
